pressure,t_equipartition,t_ideal,total_momentum_x,total_momentum_y,total_ke
4.38308e-25,36214.9,593.658,8.79326e-20,-1.47017e-19,8.4e-17
4.4063e-25,36214.9,596.803,8.79326e-20,-1.47017e-19,8.4e-17
4.42329e-25,36214.9,599.104,8.79326e-20,-1.47017e-19,8.4e-17
4.4325e-25,36214.9,600.352,8.79326e-20,-1.47017e-19,8.4e-17
4.44893e-25,36214.9,602.577,8.79326e-20,-1.47017e-19,8.4e-17
4.46307e-25,36214.9,604.493,8.79326e-20,-1.47017e-19,8.4e-17
4.47764e-25,36214.9,606.466,8.79326e-20,-1.47017e-19,8.4e-17
4.49171e-25,36214.9,608.372,8.79326e-20,-1.47017e-19,8.4e-17
4.50362e-25,36214.9,609.985,8.79326e-20,-1.47017e-19,8.4e-17
4.51048e-25,36214.9,610.914,8.79326e-20,-1.47017e-19,8.4e-17
4.51583e-25,36214.9,611.639,8.79326e-20,-1.47017e-19,8.4e-17
4.53842e-25,36214.9,614.698,8.79326e-20,-1.47017e-19,8.4e-17
4.5586e-25,36214.9,617.431,8.79326e-20,-1.47017e-19,8.4e-17
4.56857e-25,36214.9,618.783,8.79326e-20,-1.47017e-19,8.4e-17
4.58545e-25,36214.9,621.068,8.79326e-20,-1.47017e-19,8.4e-17
4.59487e-25,36214.9,622.343,8.79326e-20,-1.47017e-19,8.4e-17
4.60847e-25,36214.9,624.186,8.79326e-20,-1.47017e-19,8.4e-17
4.61887e-25,36214.9,625.594,8.79326e-20,-1.47017e-19,8.4e-17
4.63233e-25,36214.9,627.418,8.79326e-20,-1.47017e-19,8.4e-17
